ASSOC_ID,FEATURE,DRUG_ID,DRUG_NAME,DRUG_TARGET,N_FEATURE_neg,N_FEATURE_pos,FEATURE_pos_logIC50_MEAN,FEATURE_neg_logIC50_MEAN,FEATURE_delta_MEAN_IC50,FEATURE_IC50_effect_size,FEATURE_neg_Glass_delta,FEATURE_pos_Glass_delta,FEATURE_neg_IC50_sd,FEATURE_pos_IC50_sd,FEATURE_IC50_T_pval,ANOVA_FEATURE_pval,ANOVA_TISSUE_pval,ANOVA_MSI_pval,ANOVA_MEDIA_pval,ANOVA_FEATURE_FDR
21,Melee,2,nkillus,Hijacking,2016,76,38.63157894736842,0.2941468253968254,38.337432121971595,0.9283316851922945,9.525366002416352,0.17666817605233745,4.024772603199324,217.00247876343184,3.1533621983115367e-15,3.1533621983109147e-15,,,,2.458120913635699e-11
22,BombingExplosion,3,success,Hijacking,1916,1540,78.44155844155844,87.99582463465553,-9.554266193097092,0.2610081975238002,0.2938913307925932,0.23226004102328004,32.50952032960709,41.13607382054773,3.098524070955158e-14,3.098524070950516e-14,,,,2.305583592793634e-10
23,Independent Armed Revolutionary Commandos (CRIA),3,success,Hijacking,3437,19,21.05263157894737,84.08495781204539,-63.03232623309802,1.7214161997412334,1.7228088511335498,1.5048761629126655,36.58695286573719,41.88539082916955,9.177991197348961e-14,9.177991197353126e-14,,,,6.532335473942203e-10
24,Other.1,3,success,Hijacking,3429,27,33.333333333333336,84.13531641878099,-50.80198308544765,1.3865166864421958,1.3903125919309802,1.0575276089442995,36.5399719317004,48.03844614152614,8.722101961338709e-13,8.722101961333459e-13,,,,5.94920037945953e-09
25,Biological,6,nwoundus,Hijacking,2044,24,33.25,0.8972602739726028,32.352739726027394,1.466504019546127,2.139151695880917,0.2114971635742614,15.124097925511693,152.97008801097996,1.2639922114268507e-12,1.2639922114279162e-12,,,,8.276621000429995e-09
26,Armed Assault,3,success,Hijacking,2977,479,94.1544885177453,82.06247900571044,12.092009512034863,0.32970903129918416,0.3151171202141615,0.5148881520863844,38.373064287388864,23.484730543976763,2.468153834801669e-11,2.468153834800205e-11,,,,1.5539876259876673e-07
27,Black September,3,success,Hijacking,3444,12,16.666666666666668,83.97212543554006,-67.3054587688734,1.833981555948084,1.8343478220700558,1.7291085433998703,36.69176475643501,38.92494720807615,2.561114078473686e-10,2.5611140784707446e-10,,,,1.5527939801691147e-06
28,"Vehicle (not to include vehicle-borne explosives, i.e., car or truck bombs)",8,nhostkidus,Hijacking,173,4,58.5,-1.9884393063583814,60.48843930635838,3.1360114411571485,3.1381424929981327,3.020648511614799,19.275236685816857,20.024984394500787,3.926583910294102e-09,3.926583910294116e-09,,,,2.2164889176384374e-05
29,Al-Qaida,8,nhostkidus,Hijacking,173,4,58.5,-1.9884393063583814,60.48843930635838,3.1360114411571485,3.1381424929981327,3.020648511614799,19.275236685816857,20.024984394500787,3.926583910294102e-09,3.926583910294116e-09,,,,2.2164889176384374e-05
30,FacilityInfrastructure Attack,3,success,Hijacking,2531,925,89.72972972972973,81.54879494271039,8.18093478701934,0.22270792598756234,0.21086086180148067,0.26934500992704286,38.79778692511202,30.37344107186281,7.379237316097002e-09,7.37923731608633e-09,,,,4.0266038288111075e-05
